,Year,Month,Latitude,Longitude,Depth,Region,Coral_cover,Reef_complexity,SST,NPP,Wave_exposure,Habitat_type_classLV2,Coral_area_UFRTM_20km,Coral_area_UFRTM_200km,Depth_Sbrocco,Deepwater,FSA,Marina_slips_10km,Marina_slips_25km,Marine_reserve,Population_20km,Population_50km,Recreational_fishermen_50km,Tourist_fishing,SG_permits_50km,SG_charter_permits_25km,Total_gravity,Keys_Divisions,Nursery_mangroves,Commercial_pounds_landed,Pop_per_area_reef_20km,impact,HABITAT_CD,Diversity_index
812,2011,June,24.45715794,-81.84555906,13.09598214,FLA KEYS,7.253348214,1.623995536,23.60177,562.8166504,6.984280586,Aggregate Reef,90140,1057404,-23.0,848.5281372,8438.477539,0,723,Open,36993,43590,8318,1.675690226,70,126,74.0,Marquesas,29802.03906,855670.2,0.410394941,0.374,SPGR_LR,0.702386254
813,2011,June,24.45864947,-81.84058404,13.04919725,FLA KEYS,4.0,1.758686927,23.5957886,565.555481,7.016658306,Aggregate Reef,90594,1057905,-23.0,765.6854248,7855.634766,0,733,Open,36993,43590,8378,1.67589371,70,126,74.0,Marquesas,16849.17383,855670.2,0.408338301,0.382,SPGR_LR,0.833880245
814,2011,June,24.48662421,-81.83581795,7.158510638,FLA KEYS,5.283096927,0.983953901,23.4197632,681.7791748,6.899864674,Individual or Aggregated Patch Reef,106220,1059954,-7.0,3682.842773,7828.427246,323,733,Open,37214,44369,8548,1.696852556,70,126,126.0,Marquesas,173661.7344,855670.2,0.350348334,0.382,ISOL_MR,0.255226668
815,2011,June,24.46327544,-81.82416532,21.79114522,FLA KEYS,12.54427391,2.178099174,23.5900208,570.7575073,6.917647362,Aggregate Reef,92815,1059562,-17.0,800.0,6007.106934,0,733,Open,37184,44167,8482,1.696445588,70,126,74.0,Marquesas,4877.106445,855670.2,0.400624899,0.382,CONT_LR,0.829996113
816,2011,June,24.4642379,-81.81860463,16.90036101,FLA KEYS,3.200361011,1.446690734,23.5947815,567.4411621,6.909038067,Aggregate Reef,93527,1060192,-23.0,700.0,5365.685547,0,733,Open,37211,44424,8603,1.696852556,70,126,74.0,Marquesas,7942.556152,855670.2,0.397863718,0.382,SPGR_LR,0.645501184
817,2011,June,24.46758321,-81.77716796,22.95087146,FLA KEYS,8.982570806,1.577178649,23.641626,545.8983765,6.979314804,Aggregate Reef,95527,1064123,-16.0,600.0,1000.0,0,733,Open,39305,47933,9451,1.716793982,76,126,133.0,Lower Keys,6182.319824,855670.2,0.411454353,0.382,SPGR_LR,0.819000237
818,2011,June,24.4681161,-81.77221892,20.96176471,FLA KEYS,4.727375566,1.974547511,23.6442505,546.2073975,6.941735268,Aggregate Reef,96135,1064562,-16.0,800.0,541.4213867,0,733,Open,39305,47933,9451,1.720456693,76,126,133.0,Lower Keys,20474.65234,855670.2,0.408852135,0.382,SPGR_LR,0.623103172
819,2011,July,24.48277089,-81.77293502,6.500657174,FLA KEYS,3.5,0.874424973,23.5503479,596.8284912,6.415888786,Pavement,106653,1065139,-40.0,0.0,1948.528198,451,733,Open,39425,47991,9469,1.720456693,76,126,133.0,Lower Keys,169089.5,855670.2,0.369656737,0.38102125777026613,ISOL_LR,0.900802233
820,2011,June,24.4733364,-81.76234121,5.413611416,FLA KEYS,2.48298573,0.636059276,23.628656,558.8587036,6.726867676,Spur and Groove,100013,1065477,-14.0,1472.792236,907.1068115,293,733,Open,39385,47987,9469,1.720456693,76,126,133.0,Lower Keys,91493.15625,855670.2,0.393798806,0.382,CONT_LR,0.867896771
821,2011,June,24.479917,-81.76185,9.278546713,FLA KEYS,5.214532872,1.333910035,23.5907227,580.2341309,6.503417015,Individual or Aggregated Patch Reef,104356,1065989,-12.0,989.9495239,1607.106812,405,733,Open,39425,47992,9482,1.720456693,76,126,133.0,Lower Keys,192053.7656,855670.2,0.377793323,0.382,CONT_LR,0.938622442
822,2011,June,24.47377016,-81.75907449,10.13420739,FLA KEYS,2.0,0.66579261,23.6344543,557.0376587,6.706933022,Spur and Groove,100370,1065796,-9.0,1500.0,1089.949463,215,733,Open,39425,48013,9474,1.720456693,76,126,133.0,Lower Keys,106809.5547,855670.2,0.392796652,0.382,SPGR_LR,0.908808393
823,2011,June,24.46659102,-81.75121015,17.7505814,FLA KEYS,2.252906977,0.803488372,23.6858459,531.3226929,7.052611351,Aggregate Reef,97736,1066117,-13.0,800.0,624.2640991,0,733,Open,39425,48000,9479,1.720456693,76,126,133.0,Lower Keys,71393.14844,855670.2,0.403382582,0.382,CONT_LR,0.91227312
824,2011,June,24.46933442,-81.74940736,21.76986301,FLA KEYS,7.352739726,1.310958904,23.6751648,539.1121216,7.076069355,Pavement,98960,1066513,-12.0,1089.949463,724.2640991,0,733,Open,39425,48033,9479,1.720456693,76,126,133.0,Lower Keys,113316.25,855670.2,0.39839329,0.3819562928718018,CONT_LR,0.714345168
825,2011,June,24.48088372,-81.74811667,9.298682477,FLA KEYS,0.0,0.200658762,23.6165405,577.006897,5.904829025,Pavement,104544,1067460,-7.0,2255.63501,1982.842773,396,733,Open,39426,48047,9482,1.720456693,76,126,133.0,Lower Keys,319843.0938,855670.2,0.377123508,0.38169412798189334,RUBB_LR,0.453391801
826,2011,June,24.46679815,-81.74648411,18.97560976,FLA KEYS,3.277836691,1.775556734,23.694635,528.5371094,7.1211586,Aggregate Reef,98166,1066595,-12.0,665.6854248,300.0,0,733,Open,39425,48033,9479,1.720456693,76,126,133.0,Lower Keys,78767.21094,855670.2,0.401615631,0.382,SPGR_LR,0.811129742
827,2011,June,24.47125127,-81.74732185,13.02376009,FLA KEYS,4.956170704,1.458131488,23.6697937,543.8657227,7.044627666,Spur and Groove,99855,1066855,-12.0,1131.37085,841.4213867,15,733,Open,39425,48033,9482,1.720456693,76,126,133.0,Lower Keys,137542.1719,855670.2,0.394822493,0.382,SPGR_LR,0.921676689
828,2011,June,24.47746613,-81.74676811,8.346680717,FLA KEYS,1.977871444,0.671127503,23.6375977,564.5360107,6.211486816,Pavement,102621,1067319,-7.0,1814.213623,1541.421387,380,733,Open,39426,48047,9482,1.720456693,76,126,133.0,Lower Keys,246983.7031,855670.2,0.38419037,0.3817848028104695,CONT_LR,0.880964054
829,2011,June,24.47508669,-81.74222593,5.632628062,FLA KEYS,1.0,0.723162584,23.6627747,552.5936279,6.55710268,Aggregate Reef,101581,1067540,-7.0,1307.106812,1365.685425,39,733,Open,39426,48047,9483,1.720456693,76,126,133.0,Lower Keys,201096.9688,855670.2,0.388123763,0.382,CONT_LR,0.901937439
830,2011,June,24.473817,-81.741767,6.7,FLA KEYS,1.0,0.5,23.6670776,549.6744995,6.679344654,Pavement,101264,1067472,-9.0,1207.106812,1265.685425,15,733,Open,39426,48049,9483,1.720456693,76,126,133.0,Lower Keys,185130.7344,855670.2,0.389338758,0.3819127634267756,CONT_LR,0.857956248
831,2011,June,24.473983,-81.741917,6.7,FLA KEYS,2.0,2.3,23.6670776,549.6744995,6.679344654,Pavement,101264,1067472,-9.0,1207.106812,1265.685425,15,733,Open,39426,48049,9483,1.720456693,76,126,133.0,Lower Keys,185130.7344,855670.2,0.389338758,0.3819140130760149,SPGR_LR,0.849214503
832,2011,June,24.4816754,-81.72203184,6.614893617,FLA KEYS,3.861702128,0.614893617,23.6828552,562.5740967,5.35580492,Pavement,106079,1069543,-6.0,1500.0,1665.685425,122,733,Closed,39503,48050,9483,0.0,76,126,131.49566636856426,Lower Keys,366035.625,855670.2,0.372392274,0.381792865461784,ISOL_LR,0.900566991
833,2011,August,24.480267,-81.713383,7.6,FLA KEYS,6.996575342,1.901027397,23.7015015,549.1323853,7.100168228,Spur and Groove,105647,1069968,-17.0,1082.842773,1838.477661,82,733,Closed,39503,48050,9483,0.0,76,126,133.0,Lower Keys,302534.0938,855670.2,0.373915019,0.382,SPGR_HR,0.860627646
834,2011,August,24.5063994,-81.71438458,6.391534989,FLA KEYS,13.61455982,1.25,23.555658,707.8807983,6.840532303,Individual or Aggregated Patch Reef,126281,1071476,-7.0,4041.421387,4655.634766,612,733,Closed,39716,48051,9483,0.0,76,126,133.0,Lower Keys,1105718.875,855670.2,0.314504953,0.382,ISOL_MR,0.864065544
835,2011,July,24.551583,-81.69252948,3.162026612,FLA KEYS,38.20880246,2.106960082,23.3387695,1137.684082,6.708516121,Pavement,164223,1077675,-5.0,8794.112305,10666.9043,622,745,Closed,40545,48057,9484,0.0,76,177,94.0,Lower Keys,4270860.0,855670.2,0.2468899,0.37781782696272764,ISOL_MR,0.908119784
836,2011,August,24.48815,-81.6771,6.05399361,FLA KEYS,9.642172524,3.029392971,23.6733643,530.5639038,7.097303391,Spur and Groove,112683,1073059,-13.0,1089.949463,5952.691406,39,745,Open,39725,48057,9484,1.720456693,76,126,94.0,Lower Keys,335213.0938,855670.2,0.35253765,0.382,SPGR_HR,0.932830141
837,2011,August,24.490617,-81.67435,1.5,FLA KEYS,3.263936291,0.42519909,23.6615234,534.6731567,7.037221909,Reef Rubble,113671,1073304,-7.0,1307.106812,6276.955078,39,745,Open,39922,48057,9484,1.720456693,76,126,94.0,Lower Keys,404991.0,855670.2,0.351206552,0.38166230164581166,RUBB_LR,0.905668589
838,2011,August,24.49201,-81.66529,4.6,FLA KEYS,1.5,1.7,23.6612793,525.4510498,7.005383492,Pavement,113566,1074248,-10.0,1100.0,7218.376465,0,745,Closed,40330,48057,9484,0.0,76,126,94.0,Lower Keys,392233.1563,855670.2,0.355123893,0.38199944089943483,SPGR_LR,0.90387188
839,2011,August,24.491983,-81.665267,14.5,FLA KEYS,1.5,1.5,23.6618286,524.1864624,7.015405178,Spur and Groove,113500,1074336,-10.0,1082.842773,7318.376465,0,745,Closed,40330,48057,9484,0.0,76,126,94.0,Lower Keys,390437.6563,855670.2,0.355330396,0.382,SPGR_LR,0.879499901
840,2011,June,24.48855825,-81.66340049,23.01948332,FLA KEYS,6.257265877,1.897093649,23.6751038,516.800415,7.098771572,Spur and Groove,112261,1074206,-10.0,741.4213867,7294.112793,0,745,Open,40330,48057,9484,1.720456693,76,126,94.0,Lower Keys,329371.9063,855670.2,0.3592521,0.382,SPGR_LR,0.472441086
841,2011,July,24.56045102,-81.66395585,3.848156425,FLA KEYS,51.41899441,1.861061453,23.3717285,1202.854858,6.548940182,Pavement,165426,1086162,-5.0,8700.0,12692.3877,342,745,Open,41170,48057,9484,1.720456693,76,177,44.97732743372999,Lower Keys,6194649.0,855670.2,0.248872608,0.37307888564311376,ISOL_MR,0.783778651
842,2011,June,24.49075118,-81.65417208,24.23955801,FLA KEYS,3.93038674,1.466298343,23.6715027,508.394043,7.106924057,Aggregate Reef,111662,1075438,-15.0,582.8427124,8376.955078,0,745,Open,40528,48057,9484,1.720456693,76,126,94.0,Lower Keys,361025.0938,855670.2,0.362952482,0.382,SPGR_LR,0.811937018
843,2011,August,24.49760818,-81.64829214,4.3,FLA KEYS,0.264452645,0.373554736,23.6487366,541.5440063,7.097197533,Reef Rubble,115545,1076965,-8.0,1200.0,8365.685547,0,745,Open,40545,48057,9484,1.720456693,76,177,94.0,Lower Keys,599622.5625,855670.2,0.350902246,0.38119990346633864,RUBB_LR,0.810341294
844,2011,August,24.5013933,-81.63449809,6.346820809,FLA KEYS,1.512716763,0.287976879,23.6553894,560.9194336,6.632406712,Reef Rubble,117404,1080909,-10.0,1482.842773,6900.0,0,745,Open,40424,48057,9484,1.720456693,76,177,94.0,Lower Keys,669584.6875,855670.2,0.344315356,0.3796246998253543,CONT_LR,0.842749253
845,2011,July,24.49985861,-81.63118013,5.182779456,FLA KEYS,2.442598187,1.508610272,23.6704956,546.8991089,7.008165836,Reef Rubble,116962,1081645,-10.0,1300.0,6541.421387,0,745,Open,40424,48057,9484,1.720456693,76,177,94.0,Lower Keys,611893.9375,855670.2,0.345616525,0.3797513409466276,SPGR_LR,0.951076184
846,2011,July,24.50331625,-81.62267477,4.800601805,FLA KEYS,3.506018054,2.32221665,23.6878296,575.0853271,7.105199337,Aggregate Reef,119909,1083937,-14.0,1582.842773,5824.26416,0,745,Open,37545,48057,9484,1.720456693,76,177,94.0,Lower Keys,738595.6875,855670.2,0.313112444,0.382,SPGR_HR,0.951639958
847,2011,July,24.5446954,-81.59379145,2.990600227,FLA KEYS,9.538505096,0.91795017,23.5812317,959.0582275,7.008079052,Individual or Aggregated Patch Reef,139822,1096213,-4.0,5500.0,6059.797852,10,753,Open,28507,48057,9484,1.720456693,76,177,84.0,Lower Keys,3847939.0,855670.2,0.203880648,0.382,ISOL_MR,0.933294412
848,2011,June,24.51002541,-81.58832487,6.958996728,FLA KEYS,6.27044711,1.129498364,23.7687622,606.3920898,7.108327866,Pavement,125970,1091908,-15.0,1541.421387,2655.63501,0,753,Open,18971,48057,9484,1.720456693,76,177,84.0,Lower Keys,562972.0625,855670.2,0.150599349,0.37521659576912686,CONT_LR,0.828961595
849,2011,June,24.51696601,-81.58600863,9.071323529,FLA KEYS,7.477941176,2.702941176,23.752771,676.1166992,6.900355816,Aggregate Reef,129181,1093489,-8.0,2300.0,2787.005859,0,753,Open,20304,48057,9484,1.720456693,76,177,84.0,Lower Keys,949741.625,855670.2,0.157174817,0.382,SPGR_HR,0.93157452
850,2011,July,24.5512253,-81.58469349,5.39522673,FLA KEYS,7.252983294,0.675298329,23.5309692,1017.127014,7.052247524,Individual or Aggregated Patch Reef,141528,1098141,-3.0,6082.842773,6487.005859,10,757,Open,23864,48228,9519,1.72961347,76,177,84.0,Lower Keys,4392280.0,855670.2,0.168616811,0.382,ISOL_MR,0.865776205
851,2011,June,24.51741816,-81.58294133,8.258920705,FLA KEYS,8.470264317,1.500991189,23.7569824,672.2167358,6.921658039,Aggregate Reef,128875,1093906,-8.0,2200.0,2604.163086,0,753,Open,20304,48057,9484,1.720456693,76,177,84.0,Lower Keys,934441.3125,855670.2,0.157548012,0.382,ISOL_MR,0.885936934
852,2011,June,24.50715823,-81.57729123,12.1506993,FLA KEYS,4.0,1.275815851,23.7877136,565.9725342,7.131170273,Spur and Groove,122453,1093342,-16.0,941.4213867,1431.37085,0,753,Open,14669,48057,9484,1.720456693,76,177,84.0,Lower Keys,325646.0625,855670.2,0.1197929,0.382,SPGR_LR,0.868675205
853,2011,July,24.58808561,-81.57704018,3.296819788,FLA KEYS,30.65371025,1.535689046,23.2505737,1257.226685,6.70942688,Pavement,163387,1109418,-4.0,9982.842773,10297.05664,22,757,Open,19406,49371,9763,1.834814666,76,177,115.0,Lower Keys,7781867.5,855670.2,0.118773219,0.3312212642683694,ISOL_MR,0.827581599
854,2011,June,24.506217,-81.57384149,22.5501594,FLA KEYS,9.497343252,2.375398512,23.7939087,552.2282715,7.136722088,Aggregate Reef,121341,1093681,-16.0,700.0,989.9495239,0,753,Open,14669,48057,9484,1.720456693,76,177,84.0,Lower Keys,254534.9531,855670.2,0.120890713,0.382,SPGR_LR,0.723731532
855,2011,June,24.50961774,-81.571933,9.8,FLA KEYS,2.253694581,1.673152709,23.7885681,585.4406128,7.147209167,Spur and Groove,122977,1094547,-19.0,1041.421387,1307.106812,0,753,Open,10977,48228,9519,1.720456693,76,177,84.0,Lower Keys,365157.4375,855670.2,0.089260593,0.382,SPGR_LR,0.925164042
856,2011,July,24.50898097,-81.56742124,11.79243499,FLA KEYS,3.924349882,1.779846336,23.7949158,571.6530151,7.155928612,Spur and Groove,122520,1095024,-19.0,841.4213867,1041.421387,0,753,Open,10977,48228,9519,1.720456693,76,177,84.0,Lower Keys,261545.625,855670.2,0.089593536,0.382,SPGR_LR,0.732194407
857,2011,June,24.51445841,-81.53853228,18.85892857,FLA KEYS,7.484243697,1.412631303,23.8015381,600.6917114,7.200861931,Aggregate Reef,123745,1099435,-20.0,424.2640686,3504.163086,0,434,Open,6637,49777,10054,1.837052989,76,177,84.0,Lower Keys,105009.4375,855670.2,0.05363449,0.184,CONT_LR,0.767220499
858,2011,July,24.52543099,-81.52188224,3.209059233,FLA KEYS,0.492450639,0.25,23.7755066,681.6954346,7.156066895,Reef Rubble,130443,1105797,-12.0,1200.0,5701.219238,0,381,Open,6565,52196,10541,1.896063331,76,177,84.0,Lower Keys,170925.9531,855670.2,0.050328496,0.19334366918424692,RUBB_LR,0.897651211
859,2011,July,24.52265543,-81.51966756,6.644854586,FLA KEYS,8.032997763,1.172427293,23.7813354,654.9580078,7.163386345,Spur and Groove,127406,1105470,-14.0,841.4213867,5776.955078,0,381,Open,6581,52682,10492,1.896063331,76,177,84.0,Lower Keys,118627.5938,855670.2,0.051653768,0.184,SPGR_LR,0.914462855
860,2011,July,24.52300256,-81.52035701,5.697519729,FLA KEYS,3.443066516,1.967080045,23.7791687,663.0654297,7.16109848,Pavement,128400,1105755,-14.0,941.4213867,5818.376465,0,381,Open,6581,52682,10492,1.896063331,76,177,84.0,Lower Keys,135079.9844,855670.2,0.051253894,0.18488831483913257,SPGR_HR,0.935098521
861,2011,July,24.52314208,-81.51404129,7.449527807,FLA KEYS,1.749213012,0.949685205,23.7774902,656.0596313,7.164236546,Pavement,127129,1107453,-14.0,841.4213867,6418.376465,0,381,Open,6581,52682,10492,1.909493271,76,188,82.0,Lower Keys,100103.1797,855670.2,0.051766316,0.18711537678509665,SPGR_LR,0.714262359
862,2011,June,24.52905171,-81.48236535,17.43801105,FLA KEYS,12.06850829,1.839558011,23.7968079,670.7894897,7.160893917,Aggregate Reef,119561,1120286,-16.0,600.0,9908.326172,0,60,Open,6639,54971,10991,2.009403884,76,62,82.0,Lower Keys,106543.1719,855670.2,0.05552814,0.033,SPGR_LR,0.575220556
863,2011,June,24.54210466,-81.41083037,15.52865106,FLA KEYS,2.546265329,1.754180602,23.7758728,670.2432251,7.195912361,Aggregate Reef,106179,1139591,-14.0,400.0,8314.213867,8,240,Open,8112,56405,11344,2.286752491,91,62,86.0,Lower Keys,139745.2969,855670.2,0.076399288,0.174,SPGR_LR,0.743023977
864,2011,July,24.546433,-81.403167,7.40522466,FLA KEYS,6.282654127,2.474346917,23.7622314,683.374939,7.247961521,Spur and Groove,107865,1141889,-18.0,800.0,7307.106934,8,230,Closed,8004,56480,11386,0.0,91,62,86.0,Lower Keys,186616.9531,855670.2,0.074203866,0.1,SPGR_HR,0.923005149
865,2011,July,24.546717,-81.401517,7.20842872,FLA KEYS,3.242976067,2.161238293,23.7636658,681.6194458,7.257443905,Spur and Groove,107450,1142083,-18.0,782.8427124,7207.106934,8,230,Closed,8004,56480,11386,0.0,91,62,86.0,Lower Keys,184448.2656,855670.2,0.074490461,0.1,SPGR_HR,0.919736797
866,2011,July,24.5602,-81.3446,10.3027027,FLA KEYS,1.256756757,0.454054054,23.8027283,633.3777466,7.334997654,Spur and Groove,115524,1154844,-15.0,800.0,1389.949463,23,230,Open,6828,57415,11603,2.401720916,91,62,107.0,Lower Keys,330373.1563,855670.2,0.059104602,0.1,SPGR_LR,0.862200753
867,2011,June,24.55948695,-81.33677036,22.99372862,FLA KEYS,3.1995439,1.54663626,23.8200623,611.3143921,7.344727516,Aggregate Reef,115777,1155739,-18.0,541.4213867,924.2640991,23,230,Open,6585,57537,11603,2.401720916,91,62,110.0,Lower Keys,266345.5,855670.2,0.056876582,0.1,SPGR_LR,0.604564044
868,2011,June,24.56005859,-81.33548249,21.71319053,FLA KEYS,5.242390079,1.953043968,23.8171326,612.1965332,7.346786976,Aggregate Reef,117017,1156053,-18.0,600.0,782.8427124,23,230,Open,6585,57537,11606,2.401720916,91,62,110.0,Lower Keys,284162.25,855670.2,0.056273875,0.1,CONT_LR,0.700044783
869,2011,June,24.57647472,-81.28563425,9.652815315,FLA KEYS,5.252815315,0.5,23.8147827,556.8400269,7.357507229,Individual or Aggregated Patch Reef,147474,1165447,-16.0,982.8427124,5297.056152,23,681,Open,5349,36823,7955,1.424591047,91,62,110.0,Lower Keys,250340.6094,855670.2,0.0362708,0.374,CONT_LR,0.872284112
870,2011,June,24.59096859,-81.22608473,13.01566018,FLA KEYS,6.703172979,1.920317298,23.8055664,469.3916016,7.313732624,Aggregate Reef,169353,1175172,-23.0,682.8427124,12001.21973,180,920,Open,7458,20853,5135,0.783616644,37,11,106.0,Lower Keys,98507.14063,855670.2,0.044038192,0.364,SPGR_LR,0.873815465
871,2011,June,24.602717,-81.1865,12.2,FLA KEYS,3.98004315,1.177993528,23.7673889,543.7330322,7.301622391,Aggregate Reef,185959,1180401,-10.0,700.0,16581.11914,172,1153,Open,8497,20549,5086,0.792569937,37,67,106.0,Middle Keys,53166.21875,855670.2,0.045692868,0.368,SPGR_LR,0.922681175
872,2011,June,24.61602625,-81.147167,7.695689655,FLA KEYS,2.276939655,0.328771552,23.7173401,696.2420044,7.321540833,Aggregate Reef,203098,1185676,-9.0,1165.685425,21143.85938,0,1141,Open,8376,18655,4814,0.81698801,37,67,106.0,Middle Keys,45878.40234,855670.2,0.041241174,0.368,CONT_LR,0.923687672
873,2011,June,24.61528073,-81.13725088,13.59317443,FLA KEYS,5.717768147,1.1,23.7263123,689.6807251,7.305889606,Spur and Groove,201800,1186228,-11.0,741.4213867,22102.43945,0,1141,Open,8311,18682,4822,0.818005429,37,67,106.0,Middle Keys,61672.64453,855670.2,0.041184341,0.368,SPGR_LR,0.911452531
874,2011,June,24.6229,-81.131833,8.600442478,FLA KEYS,1.493362832,0.374668142,23.6991821,734.0305786,7.317991734,Pavement,212797,1187616,-11.0,1482.842773,22975.23047,276,1141,Open,8311,18682,4848,0.821057688,37,67,106.0,Middle Keys,155679.0,855670.2,0.039056002,0.3673964531249644,SPGR_LR,0.929701464
875,2011,June,24.6208835,-81.1152585,15.55,FLA KEYS,3.0,0.95,23.7316528,681.8492432,7.336932659,Spur and Groove,207629,1188576,-19.0,700.0,24592.38867,377,1148,Open,8318,18747,4861,0.827162206,37,67,106.0,Middle Keys,198825.5469,855670.2,0.040061841,0.368,SPGR_LR,0.822453968
876,2011,June,24.621983,-81.112218,13.85168919,FLA KEYS,2.005630631,1.262640766,23.7318665,680.1972046,7.344626904,Spur and Groove,208166,1188957,-19.0,741.4213867,24933.80859,408,1148,Closed,8318,18747,4861,0.0,37,56,106.0,Middle Keys,220374.25,855670.2,0.039958495,0.368,SPGR_LR,0.780199096
877,2011,June,24.62586405,-81.11218291,5.623296033,FLA KEYS,6.169888098,2.206154629,23.7110229,706.9468994,7.352004051,Reef Rubble,214878,1189751,-8.0,1241.421387,25140.91602,503,1148,Closed,8323,18792,4861,0.0,37,67,106.0,Middle Keys,277706.4688,855670.2,0.038733607,0.3679826019947707,SPGR_HR,0.933794584
878,2011,August,24.631133,-81.092167,6.646405229,FLA KEYS,1.748366013,0.899673203,23.7042175,683.7789917,7.347307682,Spur and Groove,218329,1192516,-7.0,1182.842773,27389.44531,630,1198,Open,8684,18615,4840,0.828993562,37,56,106.0,Middle Keys,377963.4063,855670.2,0.039774835,0.374,SPGR_LR,0.851504065
879,2011,August,24.633067,-81.090117,4.050747863,FLA KEYS,0.746260684,0.713434829,23.6961609,687.3325806,7.336548328,Aggregate Reef,220201,1193011,-7.0,1300.0,27672.28711,630,1198,Open,8684,18615,4840,0.828993562,37,56,106.0,Middle Keys,405145.7813,855670.2,0.039436696,0.374,CONT_LR,0.86502799
880,2011,August,24.6333,-81.08835,4.25232816,FLA KEYS,0.507760532,0.55232816,23.6963745,681.7074585,7.327729702,Aggregate Reef,219481,1193163,-7.0,1231.37085,27872.28711,644,1198,Open,8684,18615,4840,0.828993562,37,56,106.0,Middle Keys,405303.4063,855670.2,0.039566067,0.374,CONT_LR,0.701433733
